Unidade,Nivel,Modalidade,DispositivoEmCasa,n,npar,fmin,chisq,df,pvalue,baseline.chisq,baseline.df,baseline.pvalue,cfi,tli,nnfi,rfi,nfi,pnfi,ifi,rni,logl,unrestricted.logl,aic,bic,ntotal,bic2,rmsea,rmsea.ci.lower,rmsea.ci.upper,rmsea.pvalue,rmr,rmr_nomean,srmr,srmr_bentler,srmr_bentler_nomean,crmr,crmr_nomean,srmr_mplus,srmr_mplus_nomean,cn_05,cn_01,gfi,agfi,pgfi,mfi,ecvi,cfi.obs,tli.obs,rmsea.obs,rmsea.pvalue.obs
Instituto de Psicologia - IP,NA,Presencial,Dispositivo Compartilhado,47,32,0.8585,80.7017,59,0.0318,559.5283,78,0,0.9549,0.9404,0.9404,0.8093,0.8558,0.6473,0.9566,0.9549,-625.1924,-584.8416,1314.3849,1373.5896,47,1273.2254,0.0885,0.0276,0.1334,0.1146,0.1537,0.1537,0.0928,0.0928,0.0928,0.1002,0.1002,0.0928,0.0928,46.3861,51.7646,0.8355,0.7464,0.5417,0.7938,3.0788,NA,NA,NA,model fit is worse
Faculdade de Medicina - FAMED,NA,Presencial,Dispositivo Compartilhado,53,32,0.4653,49.3218,59,0.8113,601.7639,78,0,1,1.0244,1.0244,0.8916,0.918,0.6944,1.0178,1.0185,-613.3575,-588.6966,1290.7151,1353.7644,53,1253.252,0,0,0.0552,0.9353,0.0891,0.0891,0.0763,0.0763,0.0763,0.0824,0.0824,0.0763,0.0763,84.7423,94.6662,0.8779,0.8117,0.5692,1.0956,2.1381,NA,NA,NA,NA
NA,Graduação (bacharelado),Presencial,Dispositivo Compartilhado,1092,32,0.0791,172.812,59,0,9922.4007,78,0,0.9884,0.9847,0.9847,0.977,0.9826,0.7432,0.9885,0.9884,-13732.4889,-13646.0828,27528.9777,27688.8422,1092,27587.2031,0.042,0.0348,0.0494,0.9632,0.0695,0.0695,0.0471,0.0471,0.0471,0.0509,0.0509,0.0471,0.0471,493.4434,551.8006,0.9753,0.9619,0.6324,0.9492,0.2169,NA,NA,NA,NA
Campus CECA,Graduação (bacharelado),Presencial,Dispositivo Compartilhado,105,32,0.4011,84.228,59,0.0172,1086.1575,78,0,0.975,0.9669,0.9669,0.8975,0.9225,0.6978,0.9754,0.975,-1352.5136,-1310.3996,2769.0271,2853.9538,105,2752.8599,0.0638,0.0279,0.0931,0.2251,0.1278,0.1278,0.0884,0.0884,0.0884,0.0955,0.0955,0.0884,0.0884,98.1495,109.6622,0.8996,0.8451,0.5833,0.8868,1.4117,NA,NA,NA,model fit is worse
"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial,Dispositivo Compartilhado,215,32,0.2004,86.1719,59,0.0121,1813.249,78,0,0.9843,0.9793,0.9793,0.9372,0.9525,0.7205,0.9845,0.9843,-2532.6293,-2489.5434,5129.2586,5237.119,215,5135.7176,0.0463,0.0223,0.0664,0.5951,0.0708,0.0708,0.0669,0.0669,0.0669,0.0723,0.0723,0.0669,0.0669,195.4376,218.4795,0.9431,0.9122,0.6114,0.9388,0.6985,NA,NA,NA,NA
"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (bacharelado),Presencial,Dispositivo Compartilhado,44,32,0.7316,64.3845,59,0.2938,484.7227,78,0,0.9868,0.9825,0.9825,0.8244,0.8672,0.6559,0.9874,0.9868,-586.1252,-553.9329,1236.2504,1293.3444,44,1193.0692,0.0455,0,0.1058,0.5127,0.105,0.105,0.0699,0.0699,0.0699,0.0755,0.0755,0.0699,0.0699,54.2573,60.5685,0.8393,0.7521,0.5441,0.9406,2.9178,NA,NA,NA,NA
Faculdade de Arquitetura e Urbanismo - FAU,Graduação (bacharelado),Presencial,Dispositivo Compartilhado,82,32,0.349,57.2396,59,0.5407,682.9969,78,0,1,1.0038,1.0038,0.8892,0.9162,0.693,1.0028,1.0029,-1071.248,-1042.6281,2206.4959,2283.5109,82,2182.5843,0,0,0.0642,0.8623,0.0963,0.0963,0.0689,0.0689,0.0689,0.0744,0.0744,0.0689,0.0689,112.6412,125.8713,0.9111,0.8629,0.5907,1.0108,1.4785,NA,NA,NA,NA
Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial,Dispositivo Compartilhado,118,32,0.2743,64.7292,59,0.2836,1321.435,78,0,0.9954,0.9939,0.9939,0.9352,0.951,0.7194,0.9955,0.9954,-1196.9042,-1164.5396,2457.8083,2546.4702,118,2445.3104,0.0287,0,0.0651,0.7994,0.09,0.09,0.0659,0.0659,0.0659,0.0712,0.0712,0.0659,0.0659,143.0657,159.9013,0.9229,0.8811,0.5984,0.976,1.0909,NA,NA,NA,NA
Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial,Dispositivo Compartilhado,55,32,1.4078,154.8557,59,0,642.0931,78,0,0.8301,0.7753,0.7753,0.6812,0.7588,0.574,0.8356,0.8301,-687.2702,-609.8424,1438.5404,1502.7751,55,1402.2203,0.1719,0.1391,0.2052,0,0.1763,0.1763,0.1409,0.1409,0.1409,0.1522,0.1522,0.1409,0.1409,28.6785,31.9586,0.745,0.6067,0.483,0.4184,3.9792,unacceptable model fit,unacceptable model fit,poor model fit,model fit is worse
Faculdade de Medicina - FAMED,Graduação (bacharelado),Presencial,Dispositivo Compartilhado,47,32,0.6554,61.606,59,0.383,540.3014,78,0,0.9944,0.9925,0.9925,0.8493,0.886,0.6702,0.9946,0.9944,-515.0057,-484.2026,1094.0113,1153.216,47,1052.8518,0.0307,0,0.096,0.62,0.1145,0.1145,0.0846,0.0846,0.0846,0.0914,0.0914,0.0846,0.0846,60.4542,67.4998,0.8386,0.7511,0.5437,0.9727,2.6725,NA,NA,NA,NA
NA,Graduação (licenciatura),Presencial,Dispositivo Compartilhado,550,32,0.1257,138.2724,59,0,4870.0909,78,0,0.9835,0.9781,0.9781,0.9625,0.9716,0.7349,0.9835,0.9835,-7141.6816,-7072.5454,14347.3632,14485.2806,550,14383.6991,0.0494,0.0388,0.0602,0.5179,0.066,0.066,0.0454,0.0454,0.0454,0.0491,0.0491,0.0454,0.0454,310.9808,347.7152,0.9621,0.9415,0.6238,0.9305,0.3678,NA,NA,NA,NA
"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial,Dispositivo Compartilhado,142,32,0.2379,67.5617,59,0.2079,1309.0151,78,0,0.993,0.9908,0.9908,0.9318,0.9484,0.7174,0.9932,0.993,-1689.8006,-1656.0198,3443.6012,3538.1877,142,3436.9375,0.032,0,0.0628,0.8054,0.0756,0.0756,0.0596,0.0596,0.0596,0.0644,0.0644,0.0596,0.0596,164.7929,184.2032,0.9316,0.8944,0.604,0.9703,0.9265,NA,NA,NA,NA
Faculdade de Letras - FALE,Graduação (licenciatura),Presencial,Dispositivo Compartilhado,67,32,0.5219,69.9402,59,0.1559,825.0124,78,0,0.9854,0.9806,0.9806,0.8879,0.9152,0.6923,0.9857,0.9854,-707.8464,-672.8763,1479.6928,1550.243,67,1449.4865,0.0526,0,0.0955,0.4429,0.1163,0.1163,0.09,0.09,0.09,0.0972,0.0972,0.09,0.09,75.6544,84.5014,0.8767,0.8098,0.5684,0.9216,1.9991,NA,NA,NA,model fit is worse
Centro de Educação - CEDU,Graduação (licenciatura),Presencial,Dispositivo Compartilhado,148,32,0.3152,93.3102,59,0.0029,1497.2398,78,0,0.9758,0.968,0.968,0.9176,0.9377,0.7093,0.9761,0.9758,-1900.038,-1853.3829,3864.0761,3959.9869,148,3858.7187,0.0627,0.0369,0.086,0.1876,0.1059,0.1059,0.0732,0.0732,0.0732,0.079,0.079,0.0732,0.0732,124.6061,139.2541,0.9158,0.8701,0.5937,0.8906,1.0629,NA,NA,NA,model fit is worse
Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial,Dispositivo Compartilhado,31,32,1.1411,70.7489,59,0.1406,290.095,78,0,0.9446,0.9268,0.9268,0.6776,0.7561,0.5719,0.9492,0.9446,-439.3307,-403.9563,942.6614,988.549,31,888.852,0.0801,0,0.1423,0.2567,0.176,0.176,0.1211,0.1211,0.1211,0.1308,0.1308,0.1211,0.1211,35.1468,39.1933,0.7756,0.6539,0.5029,0.8274,4.3467,NA,NA,NA,model fit is worse
NA,Mestrado,Presencial,Dispositivo Compartilhado,93,32,0.3836,71.3525,59,0.1299,949.0227,78,0,0.9858,0.9813,0.9813,0.9006,0.9248,0.6995,0.9861,0.9858,-1238.1698,-1202.4936,2540.3397,2621.3828,93,2520.366,0.0474,0,0.083,0.5181,0.1079,0.1079,0.0618,0.0618,0.0618,0.0667,0.0667,0.0618,0.0618,102.5737,114.6108,0.9033,0.8509,0.5857,0.9357,1.4554,NA,NA,NA,NA
NA,NA,NA,Dispositivo Próprio,1893,32,0.0833,315.2915,59,0,17254.1852,78,0,0.9851,0.9803,0.9803,0.9758,0.9817,0.7426,0.9851,0.9851,-24431.4685,-24273.8228,48926.9371,49104.4064,1893,49002.7425,0.0479,0.0428,0.0532,0.7378,0.0698,0.0698,0.0413,0.0413,0.0413,0.0446,0.0446,0.0413,0.0413,468.8924,524.3402,0.9739,0.9597,0.6314,0.9345,0.2004,NA,NA,NA,NA
"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",NA,NA,Dispositivo Próprio,271,32,0.1432,77.6097,59,0.0526,2360.5025,78,0,0.9918,0.9892,0.9892,0.9565,0.9671,0.7315,0.9919,0.9918,-3351.8203,-3313.0154,6767.6406,6882.9084,271,6781.446,0.0341,0,0.0534,0.9073,0.0863,0.0863,0.0561,0.0561,0.0561,0.0606,0.0606,0.0561,0.0561,273.1203,305.3681,0.9582,0.9355,0.6213,0.9662,0.5225,NA,NA,NA,NA
"Faculdade de Economia, Administração e Contabilidade - FEAC",NA,NA,Dispositivo Próprio,111,32,0.3156,70.0537,59,0.1537,1113.6275,78,0,0.9893,0.9859,0.9859,0.9168,0.9371,0.7088,0.9895,0.9893,-1387.8064,-1352.7795,2839.6127,2926.3177,111,2825.1914,0.0411,0,0.0743,0.6343,0.1694,0.1694,0.082,0.082,0.082,0.0886,0.0886,0.082,0.082,124.4808,139.1139,0.9147,0.8684,0.593,0.9514,1.2077,NA,NA,NA,NA
"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",NA,NA,Dispositivo Próprio,92,32,0.3769,69.3443,59,0.168,907.9266,78,0,0.9875,0.9835,0.9835,0.899,0.9236,0.6986,0.9878,0.9875,-1222.7122,-1188.04,2509.4244,2590.1216,92,2489.1121,0.0437,0,0.0806,0.5754,0.0995,0.0995,0.0616,0.0616,0.0616,0.0665,0.0665,0.0616,0.0616,104.3914,116.6439,0.8973,0.8416,0.5818,0.9453,1.4494,NA,NA,NA,NA
Faculdade de Arquitetura e Urbanismo - FAU,NA,NA,Dispositivo Próprio,143,32,0.2844,81.3368,59,0.0286,1299.7067,78,0,0.9817,0.9758,0.9758,0.9173,0.9374,0.7091,0.982,0.9817,-1780.2039,-1739.5355,3624.4079,3719.2189,143,3617.9656,0.0515,0.0175,0.0771,0.4429,0.0507,0.0507,0.0584,0.0584,0.0584,0.0631,0.0631,0.0584,0.0584,138.0113,154.2479,0.9226,0.8806,0.5982,0.9249,1.0163,NA,NA,NA,model fit is worse
Centro de Tecnologia - CTEC,NA,NA,Dispositivo Próprio,181,32,0.2127,77.0086,59,0.0577,1819.7629,78,0,0.9897,0.9863,0.9863,0.9441,0.9577,0.7244,0.9898,0.9897,-2066.5438,-2028.0394,4197.0875,4299.4394,181,4198.0934,0.0411,0,0.0648,0.7065,0.0949,0.0949,0.0653,0.0653,0.0653,0.0706,0.0706,0.0653,0.0653,184.1668,205.873,0.9404,0.9081,0.6097,0.9515,0.7791,NA,NA,NA,NA
Faculdade de Letras - FALE,NA,NA,Dispositivo Próprio,56,32,0.7313,81.9038,59,0.0259,665.4638,78,0,0.961,0.9485,0.9485,0.8373,0.8769,0.6633,0.9622,0.961,-768.2252,-727.2733,1600.4503,1665.2616,56,1564.6868,0.0833,0.0303,0.124,0.1201,0.132,0.132,0.0885,0.0885,0.0885,0.0956,0.0956,0.0885,0.0885,54.2834,60.5977,0.846,0.7625,0.5485,0.8151,2.6054,NA,NA,NA,model fit is worse
Centro de Educação - CEDU,NA,NA,Dispositivo Próprio,167,32,0.1594,53.2428,59,0.6866,1353.835,78,0,1,1.006,1.006,0.948,0.9607,0.7267,1.0044,1.0045,-2270.8842,-2244.2628,4605.7684,4705.5442,167,4604.2275,0,0,0.0386,0.9896,0.0971,0.0971,0.0508,0.0508,0.0508,0.0549,0.0549,0.0508,0.0508,245.4351,274.402,0.9561,0.9323,0.6199,1.0174,0.7021,NA,NA,NA,NA
Instituto de Ciências Biológicas e da Saúde - ICBS,NA,NA,Dispositivo Próprio,60,32,0.8344,100.1278,59,7e-04,634.3922,78,0,0.9261,0.9023,0.9023,0.7913,0.8422,0.637,0.9285,0.9261,-768.6091,-718.5452,1601.2182,1668.2372,60,1567.5887,0.1078,0.07,0.1434,0.0096,0.1938,0.1938,0.1145,0.1145,0.1145,0.1237,0.1237,0.1145,0.1145,47.6986,53.2327,0.8284,0.7354,0.5371,0.7098,2.7355,NA,NA,poor model fit,model fit is worse
Instituto de Psicologia - IP,NA,NA,Dispositivo Próprio,50,32,0.6551,65.5064,59,0.2614,485.1732,78,0,0.984,0.9789,0.9789,0.8215,0.865,0.6543,0.9847,0.984,-674.5116,-641.7584,1413.0232,1474.208,50,1373.7653,0.047,0,0.1016,0.5045,0.1945,0.1945,0.1074,0.1074,0.1074,0.116,0.116,0.1074,0.1074,60.4832,67.5322,0.8357,0.7466,0.5418,0.937,2.5901,NA,NA,NA,NA
Faculdade de Medicina - FAMED,NA,NA,Dispositivo Próprio,140,32,0.3321,93.0006,59,0.0031,1369.746,78,0,0.9737,0.9652,0.9652,0.9102,0.9321,0.7051,0.9741,0.9737,-1513.8523,-1467.352,3091.7046,3185.8372,140,3084.5934,0.0642,0.0376,0.0882,0.1705,0.1487,0.1487,0.1026,0.1026,0.1026,0.1108,0.1108,0.1026,0.1026,118.314,132.2163,0.9102,0.8615,0.5901,0.8857,1.1214,NA,NA,NA,model fit is worse
Escola de Enfermagem e Farmácia - ESENFAR,NA,NA,Dispositivo Próprio,35,32,0.4998,34.9845,59,0.9946,362.5948,78,0,1,1.1116,1.1116,0.8724,0.9035,0.6834,1.0791,1.0844,-388.803,-371.3108,841.6061,891.3772,35,791.4577,0,0,0,0.9983,0.1215,0.1215,0.0813,0.0813,0.0813,0.0878,0.0878,0.0813,0.0813,78.965,88.2043,0.8717,0.8022,0.5652,1.4093,2.8281,NA,NA,NA,NA
NA,Graduação (bacharelado),NA,Dispositivo Próprio,1222,32,0.0996,243.3192,59,0,11475.9753,78,0,0.9838,0.9786,0.9786,0.972,0.9788,0.7404,0.9839,0.9838,-14786.7145,-14665.0549,29637.4291,29800.8929,1222,29699.2475,0.0506,0.0441,0.0572,0.4314,0.0912,0.0912,0.056,0.056,0.056,0.0605,0.0605,0.056,0.056,392.3834,438.7645,0.969,0.9522,0.6282,0.9274,0.2515,NA,NA,NA,model fit is worse
"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),NA,Dispositivo Próprio,173,32,0.2739,94.785,59,0.0022,1626.97,78,0,0.9769,0.9695,0.9695,0.923,0.9417,0.7123,0.9772,0.9769,-2062.4025,-2015.0099,4188.8049,4289.7102,173,4188.3803,0.0592,0.0358,0.0807,0.2352,0.1077,0.1077,0.0712,0.0712,0.0712,0.0769,0.0769,0.0712,0.0712,143.2375,160.0934,0.924,0.8828,0.5991,0.9017,0.9178,NA,NA,NA,model fit is worse
"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),NA,Dispositivo Próprio,110,32,0.314,69.0698,59,0.1737,1099.9405,78,0,0.9901,0.987,0.987,0.917,0.9372,0.7089,0.9903,0.9901,-1379.6166,-1345.0817,2823.2332,2909.6485,110,2808.5274,0.0394,0,0.0734,0.6587,0.1705,0.1705,0.0819,0.0819,0.0819,0.0885,0.0885,0.0819,0.0819,125.1115,139.8194,0.915,0.8689,0.5932,0.9553,1.2097,NA,NA,NA,NA
Centro de Tecnologia - CTEC,Graduação (bacharelado),NA,Dispositivo Próprio,142,32,0.2253,63.9959,59,0.3055,1339.4416,78,0,0.996,0.9948,0.9948,0.9368,0.9522,0.7203,0.9961,0.996,-1535.2364,-1503.2384,3134.4728,3229.0593,142,3127.8091,0.0244,0,0.0584,0.874,0.0725,0.0725,0.0627,0.0627,0.0627,0.0677,0.0677,0.0627,0.0627,173.9193,194.4112,0.9372,0.9032,0.6077,0.9826,0.9014,NA,NA,NA,NA
Faculdade de Medicina - FAMED,Graduação (bacharelado),NA,Dispositivo Próprio,133,32,0.295,78.4711,59,0.0459,1292.4424,78,0,0.984,0.9788,0.9788,0.9197,0.9393,0.7105,0.9842,0.984,-1377.8666,-1338.6311,2819.7332,2912.2244,133,2811.0043,0.0498,0.0072,0.0771,0.4814,0.1322,0.1322,0.0963,0.0963,0.0963,0.104,0.104,0.0963,0.0963,133.0839,148.7365,0.9208,0.8778,0.597,0.9294,1.0712,NA,NA,NA,model fit is worse
NA,Graduação (licenciatura),NA,Dispositivo Próprio,403,32,0.0892,71.8871,59,0.121,3686.78,78,0,0.9964,0.9953,0.9953,0.9742,0.9805,0.7417,0.9964,0.9964,-5412.8114,-5376.8679,10889.6228,11017.5888,403,10916.0495,0.0233,0,0.0402,0.9974,0.0475,0.0475,0.0363,0.0363,0.0363,0.0392,0.0392,0.0363,0.0363,437.8796,489.6521,0.9743,0.9603,0.6317,0.9841,0.3372,NA,NA,NA,NA
"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),NA,Dispositivo Próprio,49,32,0.6761,66.2555,59,0.241,536.4415,78,0,0.9842,0.9791,0.9791,0.8367,0.8765,0.663,0.9848,0.9842,-630.8415,-597.7138,1325.6831,1386.2213,49,1285.8038,0.0501,0,0.1043,0.475,0.1197,0.1197,0.0827,0.0827,0.0827,0.0893,0.0893,0.0827,0.0827,58.6344,65.4644,0.8431,0.758,0.5466,0.9286,2.6583,NA,NA,NA,model fit is worse
Faculdade de Letras - FALE,Graduação (licenciatura),NA,Dispositivo Próprio,35,32,1.0471,73.2963,59,0.0998,498.9364,78,0,0.966,0.9551,0.9551,0.8058,0.8531,0.6453,0.9675,0.966,-454.7127,-418.0645,973.4254,1023.1965,35,923.277,0.0832,0,0.1396,0.2113,0.1418,0.1418,0.0969,0.0969,0.0969,0.1047,0.1047,0.0969,0.0969,38.2129,42.6228,0.8076,0.7033,0.5236,0.8153,3.9228,NA,NA,NA,model fit is worse
Centro de Educação - CEDU,Graduação (licenciatura),NA,Dispositivo Próprio,107,32,0.2762,59.1118,59,0.4714,913.9426,78,0,0.9999,0.9998,0.9998,0.9145,0.9353,0.7075,0.9999,0.9999,-1461.0572,-1431.5013,2986.1145,3071.645,107,2970.5399,0.0042,0,0.0595,0.8839,0.0841,0.0841,0.0556,0.0556,0.0556,0.0601,0.0601,0.0556,0.0556,142.0643,158.7812,0.9284,0.8896,0.6019,0.9995,1.1506,NA,NA,NA,NA
NA,Doutorado,NA,Dispositivo Próprio,97,32,0.6432,124.7834,59,0,849.0793,78,0,0.9147,0.8872,0.8872,0.8057,0.853,0.6452,0.9167,0.9147,-1367.7603,-1305.3687,2799.5207,2881.9114,97,2780.8668,0.1072,0.0809,0.1334,5e-04,0.2053,0.2053,0.0985,0.0985,0.0985,0.1064,0.1064,0.0985,0.0985,61.5791,68.758,0.8425,0.7571,0.5462,0.7124,1.9462,NA,NA,poor model fit,model fit is worse
NA,NA,Presencial,Dispositivo Próprio,1839,32,0.0815,299.9319,59,0,16782.4692,78,0,0.9856,0.9809,0.9809,0.9764,0.9821,0.7429,0.9856,0.9856,-23510.9807,-23361.0147,47085.9614,47262.5046,1839,47160.8417,0.0471,0.0419,0.0525,0.8073,0.0686,0.0686,0.0402,0.0402,0.0402,0.0434,0.0434,0.0402,0.0402,478.8226,535.4471,0.9743,0.9604,0.6317,0.9366,0.1979,NA,NA,NA,NA
"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",NA,Presencial,Dispositivo Próprio,264,32,0.1474,77.8502,59,0.0506,2277.7361,78,0,0.9914,0.9887,0.9887,0.9548,0.9658,0.7306,0.9915,0.9914,-3244.5667,-3205.6416,6553.1335,6667.5638,264,6566.1076,0.0348,0,0.0543,0.8938,0.0803,0.0803,0.0567,0.0567,0.0567,0.0613,0.0613,0.0567,0.0567,265.2722,296.5899,0.9573,0.9341,0.6207,0.9649,0.5373,NA,NA,NA,NA
"Faculdade de Economia, Administração e Contabilidade - FEAC",NA,Presencial,Dispositivo Próprio,111,32,0.3156,70.0537,59,0.1537,1113.6275,78,0,0.9893,0.9859,0.9859,0.9168,0.9371,0.7088,0.9895,0.9893,-1387.8064,-1352.7795,2839.6127,2926.3177,111,2825.1914,0.0411,0,0.0743,0.6343,0.1694,0.1694,0.082,0.082,0.082,0.0886,0.0886,0.082,0.082,124.4808,139.1139,0.9147,0.8684,0.593,0.9514,1.2077,NA,NA,NA,NA
"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",NA,Presencial,Dispositivo Próprio,92,32,0.3769,69.3443,59,0.168,907.9266,78,0,0.9875,0.9835,0.9835,0.899,0.9236,0.6986,0.9878,0.9875,-1222.7122,-1188.04,2509.4244,2590.1216,92,2489.1121,0.0437,0,0.0806,0.5754,0.0995,0.0995,0.0616,0.0616,0.0616,0.0665,0.0665,0.0616,0.0616,104.3914,116.6439,0.8973,0.8416,0.5818,0.9453,1.4494,NA,NA,NA,NA
Faculdade de Arquitetura e Urbanismo - FAU,NA,Presencial,Dispositivo Próprio,143,32,0.2844,81.3368,59,0.0286,1299.7067,78,0,0.9817,0.9758,0.9758,0.9173,0.9374,0.7091,0.982,0.9817,-1780.2039,-1739.5355,3624.4079,3719.2189,143,3617.9656,0.0515,0.0175,0.0771,0.4429,0.0507,0.0507,0.0584,0.0584,0.0584,0.0631,0.0631,0.0584,0.0584,138.0113,154.2479,0.9226,0.8806,0.5982,0.9249,1.0163,NA,NA,NA,model fit is worse
Centro de Tecnologia - CTEC,NA,Presencial,Dispositivo Próprio,180,32,0.2133,76.7809,59,0.0598,1811.5123,78,0,0.9897,0.9864,0.9864,0.944,0.9576,0.7243,0.9899,0.9897,-2053.6544,-2015.2639,4171.3088,4273.4834,180,4172.1392,0.0409,0,0.0648,0.7087,0.0967,0.0967,0.0656,0.0656,0.0656,0.0709,0.0709,0.0656,0.0656,183.6951,205.3455,0.9401,0.9077,0.6095,0.9518,0.7821,NA,NA,NA,NA
Faculdade de Letras - FALE,NA,Presencial,Dispositivo Próprio,53,32,0.7569,80.2335,59,0.0344,627.3429,78,0,0.9613,0.9489,0.9489,0.8309,0.8721,0.6597,0.9626,0.9613,-724.8628,-684.7461,1513.7256,1576.7749,53,1476.2625,0.0824,0.0237,0.1249,0.1374,0.134,0.134,0.0787,0.0787,0.0787,0.0851,0.0851,0.0787,0.0787,52.4787,58.5792,0.8404,0.7538,0.5449,0.8185,2.7214,NA,NA,NA,model fit is worse
Centro de Educação - CEDU,NA,Presencial,Dispositivo Próprio,143,32,0.1885,53.9152,59,0.6629,1191.5339,78,0,1,1.006,1.006,0.9402,0.9548,0.7222,1.0045,1.0046,-1923.5236,-1896.566,3911.0473,4005.8583,143,3904.605,0,0,0.043,0.9783,0.072,0.072,0.0453,0.0453,0.0453,0.049,0.049,0.0453,0.0453,207.6961,232.1907,0.9494,0.922,0.6156,1.0179,0.8246,NA,NA,NA,NA
Instituto de Ciências Biológicas e da Saúde - ICBS,NA,Presencial,Dispositivo Próprio,60,32,0.8344,100.1278,59,7e-04,634.3922,78,0,0.9261,0.9023,0.9023,0.7913,0.8422,0.637,0.9285,0.9261,-768.6091,-718.5452,1601.2182,1668.2372,60,1567.5887,0.1078,0.07,0.1434,0.0096,0.1938,0.1938,0.1145,0.1145,0.1145,0.1237,0.1237,0.1145,0.1145,47.6986,53.2327,0.8284,0.7354,0.5371,0.7098,2.7355,NA,NA,poor model fit,model fit is worse
Instituto de Psicologia - IP,NA,Presencial,Dispositivo Próprio,50,32,0.6551,65.5064,59,0.2614,485.1732,78,0,0.984,0.9789,0.9789,0.8215,0.865,0.6543,0.9847,0.984,-674.5116,-641.7584,1413.0232,1474.208,50,1373.7653,0.047,0,0.1016,0.5045,0.1945,0.1945,0.1074,0.1074,0.1074,0.116,0.116,0.1074,0.1074,60.4832,67.5322,0.8357,0.7466,0.5418,0.937,2.5901,NA,NA,NA,NA
Faculdade de Medicina - FAMED,NA,Presencial,Dispositivo Próprio,138,32,0.3025,83.4953,59,0.0196,1352.1365,78,0,0.9808,0.9746,0.9746,0.9184,0.9382,0.7097,0.9811,0.9808,-1460.0866,-1418.339,2984.1733,3077.8454,138,2976.6081,0.0548,0.0229,0.0805,0.3651,0.1447,0.1447,0.1011,0.1011,0.1011,0.1092,0.1092,0.1011,0.1011,129.8027,145.0665,0.9197,0.8761,0.5963,0.9151,1.0688,NA,NA,NA,model fit is worse
Escola de Enfermagem e Farmácia - ESENFAR,NA,Presencial,Dispositivo Próprio,34,32,0.455,30.9387,59,0.999,406.5036,78,0,1,1.1129,1.1129,0.8994,0.9239,0.6988,1.0808,1.0854,-328.3844,-312.915,720.7687,769.6122,34,669.7436,0,0,0,0.9997,0.094,0.094,0.0828,0.0828,0.0828,0.0894,0.0894,0.0828,0.0828,86.6416,96.7906,0.8891,0.8289,0.5764,1.5108,2.7923,NA,NA,NA,NA
NA,Graduação (bacharelado),Presencial,Dispositivo Próprio,1220,32,0.0987,240.8479,59,0,11437.7094,78,0,0.984,0.9788,0.9788,0.9722,0.9789,0.7405,0.984,0.984,-14765.1274,-14644.7034,29594.2547,29757.6661,1220,29656.0208,0.0503,0.0437,0.057,0.4608,0.0895,0.0895,0.0553,0.0553,0.0553,0.0597,0.0597,0.0553,0.0553,395.7522,442.5324,0.9693,0.9526,0.6284,0.9282,0.2499,NA,NA,NA,model fit is worse
"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial,Dispositivo Próprio,172,32,0.2651,91.2106,59,0.0045,1599.9172,78,0,0.9788,0.972,0.972,0.9246,0.943,0.7133,0.9791,0.9788,-2045.1682,-1999.5629,4154.3365,4255.0563,172,4153.7285,0.0563,0.0318,0.0782,0.3067,0.0961,0.0961,0.0664,0.0664,0.0664,0.0717,0.0717,0.0664,0.0664,147.9571,165.3723,0.9268,0.8871,0.6009,0.9106,0.9024,NA,NA,NA,model fit is worse
"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial,Dispositivo Próprio,110,32,0.314,69.0698,59,0.1737,1099.9405,78,0,0.9901,0.987,0.987,0.917,0.9372,0.7089,0.9903,0.9901,-1379.6166,-1345.0817,2823.2332,2909.6485,110,2808.5274,0.0394,0,0.0734,0.6587,0.1705,0.1705,0.0819,0.0819,0.0819,0.0885,0.0885,0.0819,0.0819,125.1115,139.8194,0.915,0.8689,0.5932,0.9553,1.2097,NA,NA,NA,NA
Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial,Dispositivo Próprio,142,32,0.2253,63.9959,59,0.3055,1339.4416,78,0,0.996,0.9948,0.9948,0.9368,0.9522,0.7203,0.9961,0.996,-1535.2364,-1503.2384,3134.4728,3229.0593,142,3127.8091,0.0244,0,0.0584,0.874,0.0725,0.0725,0.0627,0.0627,0.0627,0.0677,0.0677,0.0627,0.0627,173.9193,194.4112,0.9372,0.9032,0.6077,0.9826,0.9014,NA,NA,NA,NA
