UserID,Unidade,Nivel,Modalidade
6d6b5447258c86e66a4b3cf76ed45866,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
852726c17f309b4d0aad53bbffc84337,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
a2db272d9f1dff4dc0848f813d73db98,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
0c21682df3d58f793cfc009ca9909205,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
cae692f4c78db85c43bcc45ae8dba7a6,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
0a5e54f9b1af959ce2554c803179f5a1,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
a8d11e5259939c0dc33fe4c10349ac4b,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
7ec9b4868dde2a21d454f06ff482ccf0,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
5e804a51567cea91dac4697cc763de7a,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
bdfe62c7c268ad360b8e99a15bfed5ae,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
4ddbe8985b7299a3b6eb997a09c97556,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
e6cc52d481c8436c924d68059c548808,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
c73297f6bfa0071e48504f61cc7edeae,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
7d03e136f96bdb9558737c5c3e07c840,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
00ed85fbe694b52d44a5b7744a048621,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
3bcef7d56ba9a1ca14b4c0574d90a24b,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
f36d2e644c11e2ddc1b6f763a9f7ddd0,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
4d80964152405f08af9d25962c96ee09,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
9716ae0cf6288571e46faca88a790b10,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
2480b97baf5ec565974c27c1def93de8,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
64c4fcfe15d5e129eb42fde40f2be19a,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
f6bd1a1047da4d33aede5b7f68482a6d,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
0084c315bdb702b01847dbcc7020932b,Campus CECA,Graduação (bacharelado),Presencial
78871f48cc12b1dd545a302e1a69862f,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
54b12dcac22be68fbcf804e5fd887def,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
65b6a2f70ba49518691d065061785461,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
6a91c17f2d518209ff5efb6279128ce0,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
6f0443494a59a01a18196061bf8fd0ff,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
e59f02d34297de3413644677ec17e4df,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
2a7b9f1ca08d72b0f21207d5628e1783,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
beb8a3155f52315ca3ee057cf5e112dd,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
b0345e5aef6e51503924dfa727a649b8,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
3e95705280cb376273e83874d4f05cd7,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
37fc6123119b848492c512673bcc91c7,Campus CECA,Graduação (bacharelado),Presencial
7e58a6fddc5067676afa5f1edc911963,Campus CECA,Graduação (bacharelado),Presencial
8de99a8990849c9de53c7ef7b04877c4,Campus CECA,Graduação (bacharelado),Presencial
594db1cb55ddc906fafb7e552db4759f,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
641c0243bc329d7ac5ac3f8bc0f7bb66,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
794483844c7ede1d8163c3f83179c03c,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
420857058026b3261c5b0f99dbec3579,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
3c0b6de9c0d01cbcbfe801c45287e7a1,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
5c4fdf83715c3e3ffe8d1e809d992054,Instituto de Ciências Biológicas e da Saúde - ICBS,Graduação (bacharelado),Presencial
3f2877dc5804bed7315a9e27177080e4,Campus CECA,Graduação (bacharelado),Presencial
18b9ce95ccabd6d091ce682ca55a15d9,Campus CECA,Graduação (bacharelado),Presencial
b19f08cae8cced33e692191b3392084b,Campus CECA,Graduação (bacharelado),Presencial
29bc9b23e1db3ddde5f015e126d99446,Campus CECA,Graduação (bacharelado),Presencial
0c0e0c0dc59782fec30fd29faa991787,Instituto de Química e Biotecnologia - IQB,Graduação (bacharelado),Presencial
c3754506bf5d86f936c6ed01986a9dd5,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
58a2d047b1ade765c876565f759f7456,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
14b2dacfde01f20e4c97cb030340cd3f,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
2e056ef76cd286e2b3442d553547a41d,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
a1120eae6987665aa1e3f394f585e72a,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
783bc8dc31582c76804a5bf8cc0b39c2,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
aa51a86b751a0c8b8307874e8115763a,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
672dc5f964a377f3905efa02614fe295,Campus CECA,Graduação (bacharelado),Presencial
d1eb6d5e5821e1e28061b6b7747e5594,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
003bc2aef44db7468fef2d4601f8681e,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
04b13b85608e6b267bef884b8dfb7493,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
3ed2833eed72a431880263319a11aed1,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
e84665dbcd502e5d3397e41932263955,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
5b38e64bb708b41a69854fff64cf03c5,Instituto de Ciências Biológicas e da Saúde - ICBS,Graduação (licenciatura),Presencial
d6274d564522e0c88b69b145de317a0d,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
79c78157db4c11b944958c6da274d400,Campus CECA,Graduação (bacharelado),Presencial
d43fbb84c6682aae365960bedacf46a4,Campus CECA,Graduação (bacharelado),Presencial
985a7411ef6655f4ad1ffc26a9c8e75e,Campus CECA,Graduação (bacharelado),Presencial
f1f71140f90d212733ab43268ea414b4,Campus CECA,Graduação (bacharelado),Presencial
335ccb74e8f105933411a0f71f90dfcc,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (bacharelado),Presencial
7adc8c6fe863bcfd08a769cbceb40119,Instituto de Química e Biotecnologia - IQB,Graduação (bacharelado),Presencial
36e7d8446dc296386439d60c08ec11b2,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
b9f98b1fe3c021a69dadcad030313dac,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
b512d358aa459b8c8587653690b8dce7,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
a2e9010dbb43d745af648f9c856e5665,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
6233585388de138c5f72fd03d823c251,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
f4f47ff7e059986b52cd0f97dbe9a26b,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
114c529ff78148fb05549ce9fc0838ed,Instituto de Química e Biotecnologia - IQB,Graduação (licenciatura),Presencial
5bc03cfcbabfb052766ca5974d7cb8b4,Instituto de Química e Biotecnologia - IQB,Graduação (bacharelado),Presencial
8992e22e55e4a8dfb8385fb7da724776,Instituto de Química e Biotecnologia - IQB,Graduação (licenciatura),Presencial
b5e1b1c01d9176e47de967c09d399023,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
d84d395eaaf2d41aa45646adaac69766,Instituto de Física - IF,Graduação (licenciatura),Presencial
de2700fa41a275773b8327f1d7463539,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (bacharelado),Presencial
226b9500707eac9768c4f65248169ef7,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (licenciatura),Presencial
edae79deb5b3570bfe89a9588a4abae0,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (bacharelado),Presencial
17aae9a39d5d20ad38cc05ea198f849b,Faculdade de Letras - FALE,Graduação (licenciatura),Presencial
ed0d2a224bd8fef91714d8908cafd72e,Instituto de Ciências Sociais - ICS,Graduação (licenciatura),Presencial
53b48b3d0e680afa3113069f4db2047f,Instituto de Educação Física e Esporte - IEFE,Graduação (licenciatura),Presencial
7c31c5a2ba8f0e6ffa1e01ef4b0e316b,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
2c292a7c2ea50841b4dedcb469c49a6e,Instituto de Educação Física e Esporte - IEFE,Graduação (licenciatura),Presencial
f7d2a373cd6727ad5b7b623d0c00e79b,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
f83d51dc73bfc95760bc00dd2a9f79a4,Instituto de Física - IF,Graduação (licenciatura),Presencial
a69309ccf3df6eefd804784bc0f9f9e1,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
7d1c2a8bddfb63930ccd6d5a5c20f24e,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (licenciatura),Presencial
c9e8f6d9955520754a34ce623d5fcbb5,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (licenciatura),Presencial
c2e4dd9c84d8c1565855fcaa366f304a,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (licenciatura),Presencial
d9674b74966314ede215842daab3d672,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (licenciatura),Presencial
4ab001519b79c26ef421502d58abab36,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
89da85d02010f30b83f161c31c89316b,Faculdade de Direito - FDA,Graduação (bacharelado),Presencial
ee319fac4e4f910ab50613fdc449a9d5,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
da14caa8bf1630532ac0077800a8ee60,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
95eca0c4171286f65ed5f50dd8d8b028,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
d12cea3b2940f1d8a01fc418850df9f3,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
a2f29609123d85a269f18d76e9be7adf,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
5217d009fc5e67295e35ff5bfbfa963c,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
206f8ba511e5175466124ab084b751da,Instituto de Computação - IC,Graduação (bacharelado),Presencial
7d77efc608d173f791d9695fce640ab4,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
4434973a9d8a28fbe874c6a49e7f250a,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
52f0024e2a8a05af8bfd8ddb8a7011f7,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (bacharelado),Presencial
65779a02c5bf87036223eeaea7c1a808,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (licenciatura),Presencial
acaa0df48f37edc0984d2c9e9d068719,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (bacharelado),Presencial
dee6c0558047e9b79c8715ca15268147,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
6f0389deb66e90100b0ba0e48ec24089,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
4001fd5dbfea801dfa2847748e40a151,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (bacharelado),Presencial
243dc5422d6a6904fc24557aed3e3cf0,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (licenciatura),Presencial
4032de14251346b2e404afde66594218,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (bacharelado),Presencial
4a959f33a780513d30c0aecaf8025bc8,Faculdade de Direito - FDA,Graduação (bacharelado),Presencial
f100b9e4c50cf0a7e850f703c69d2c79,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
1e656081ae74e18159d8f097ebcbdfce,Escola Técnica de Artes - ETA,Graduação (licenciatura),Presencial
f3a6aa678da8b3ead948b204aa7335c5,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
60a5afe6afae343b674edcba208f8a28,Faculdade de Direito - FDA,Graduação (bacharelado),Presencial
0494d5cc031adfc3d0e01848122ceab4,Faculdade de Direito - FDA,Graduação (bacharelado),Presencial
f4a68a2de71233df08c05ab5c4d3d499,Faculdade de Direito - FDA,Graduação (bacharelado),Presencial
d7e078db07b28d156772a343ee48c056,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
a13af8e0f6185f2d082f51e2e5db45ed,Instituto de Educação Física e Esporte - IEFE,Graduação (bacharelado),Presencial
91ed28466cf0c6bb9b4c84d54a23a466,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
5e4a22204ce1589448569707b96773fc,Instituto de Física - IF,Graduação (bacharelado),Presencial
d0ca17cd3081e27a557733c13b5aca3a,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
7de6c0e3c6229b6d5a468db59baea875,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
470d20c873316d583c591310f4e9e0e7,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
9431618914ec9e1565db57197a81451a,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
0fe9a5af66a3020ce687046c6c0528a3,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
1421e2d1cdf8f9fe32ac8e7aba855d48,Instituto de Física - IF,Graduação (bacharelado),Presencial
b4ebfed8b5228c56a5198173175ee5b3,Instituto de Física - IF,Graduação (bacharelado),Presencial
820117052423644a98761172332624b0,Faculdade de Letras - FALE,Graduação (licenciatura),Presencial
094927ea729743f602583b5d29817e2a,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
b18c0b7a325303f2562ee86be08f77db,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
43379d1e9da44aae43bc64c7c1977011,Faculdade de Direito - FDA,Graduação (bacharelado),Presencial
1c656acde3998b2b9144d8a00b3c1570,Faculdade de Direito - FDA,Graduação (bacharelado),Presencial
f0629e122194f986366d2ecca90c545c,Faculdade de Direito - FDA,Graduação (bacharelado),Presencial
0bc74988bb1ff592b8a26c2d02c9558e,Faculdade de Direito - FDA,Graduação (bacharelado),Presencial
e2f682e7925774e5076aef672dcb2421,Instituto de Educação Física e Esporte - IEFE,Graduação (licenciatura),Presencial
57ff62a9dd5af2b3e96bcfbb2d4fcc39,Instituto de Educação Física e Esporte - IEFE,Graduação (licenciatura),Presencial
17dc51b3f3add3ce5264f09a1cd9396a,Instituto de Educação Física e Esporte - IEFE,Graduação (licenciatura),Presencial
3480ec81cc5f3f3beaa70ab0994b3dda,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
2e7cd7b28c4f245cc63b9d4ddd5f8d6b,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
fba7c4ff8322197b7c070e41d03aa276,Instituto de Educação Física e Esporte - IEFE,Graduação (bacharelado),Presencial
6667650b960992ad1001d3f9986c5c19,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
14da464f650fe873520ab6fec4c950f3,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
37212d22bc55894a4734a338433876b9,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
843a7a1638b4ff455123ce43d94adae7,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
c7916908546b0cca25a444879b2c50f4,Instituto de Educação Física e Esporte - IEFE,Graduação (bacharelado),Presencial
3d584a47afac6c4afdfe4bf249db986a,Escola de Enfermagem e Farmácia - ESENFAR,Graduação (bacharelado),Presencial
f2d6d42e1bf7575010a37cc96fdd49bb,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
30aec5129453feeeead96d0c9d1773b9,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
f2bde4af5a08f649fb499daf232c397f,Escola Técnica de Artes - ETA,Graduação (licenciatura),Presencial
edcb76da01cd8f0f34b503206d2bce75,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
d56a18302713bd8c77e855e79cbfd84a,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
54cca84b29f354ab9c6bfdef6ef61a63,Faculdade de Medicina - FAMED,Graduação (bacharelado),Presencial
334fe4efa0b67c5e10a2f7fbecd17dac,Faculdade de Medicina - FAMED,Graduação (bacharelado),Presencial
4f6ac9b3b3ec6471f59eec5896a7316b,Faculdade de Nutrição - FANUT,Graduação (bacharelado),Presencial
dc8b1bff3f433563b042da9d0d47adc7,Faculdade de Odontologia - FOUFAL,Graduação (bacharelado),Presencial
8e612c79178ebea71b71b53798cadee6,Faculdade de Odontologia - FOUFAL,Graduação (bacharelado),Presencial
a0f82139146b475c2851ccf5fcee6b37,Faculdade de Odontologia - FOUFAL,Graduação (bacharelado),Presencial
fc3dbf18579e72f29cd51b7a17cc335e,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
5dbe73a0fea0ff242351662c3968dedb,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
5d2171bde15dba0e1c1a765ecfcbdb37,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
7d0639fea39d760ad997b8fab79c64cc,Faculdade de Arquitetura e Urbanismo - FAU,Graduação (bacharelado),Presencial
b3b2e66d58e0efd6d079b1afc45615b9,Faculdade de Arquitetura e Urbanismo - FAU,Graduação (bacharelado),Presencial
87969dea8fe5d1997775d09a83d8dfe3,Faculdade de Direito - FDA,Graduação (bacharelado),Presencial
a5673ccc8217841189015c3fee36fba5,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
90a8844dd50b11d03797d52d3b35b622,Faculdade de Direito - FDA,Graduação (bacharelado),Presencial
47549faaef190a67bc9fe15d099aaca1,Instituto de Educação Física e Esporte - IEFE,Graduação (licenciatura),Presencial
80cf79fa1de422fd1b40ded9e9e84022,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
48656791e40f167d24491c0094f60616,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (bacharelado),Presencial
17a3bfd66141a164f6a6abc60f9e61e5,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
ae73da8028152dab6cac52936fd038b9,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (licenciatura),Presencial
e212a72e7a0e8dea8c9ee5b4057db56c,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
d1b5d2d9831a8a850dc528c8591dd04a,Instituto de Ciências Biológicas e da Saúde - ICBS,Graduação (licenciatura),Presencial
ffb1c02a0d5ac67da895726b949ed6e5,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
ba8fd10d2ecd3255c22cb26a769e9075,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
ab390d73976f199c581f6e7b60cff53c,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (bacharelado),Presencial
538de1888ca02fa66a525edc1f36a577,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (bacharelado),Presencial
eae4e74ec5c735e5092dba625dd51f55,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
7a243be550b6a1404f44928bf6e3b78c,Campus CECA,Graduação (bacharelado),Presencial
845a696a815e9da6f01ab9f7dea76cf7,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
210a1c779c43bc44e2e6a2d94a17b81f,Faculdade de Letras - FALE,Graduação (licenciatura),Presencial
985fac7760f910a2806f242812b6fa4e,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
affcdf557a99f582bb922665170975ba,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
0a9c6b804d930b5ded44d3d57b8512b8,Faculdade de Letras - FALE,Graduação (licenciatura),Presencial
7eb2e92ae368d4970e6399b3937ecd24,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (licenciatura),Presencial
8fee1830e01e395ebf028a8b51d16438,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
437f7579c9082fd7a681116f74670adb,Centro de Tecnologia - CTEC,Graduação (bacharelado),Presencial
e19b6d32192598e64dd4229b51c187e8,Instituto de Ciências Atmosféricas - ICAT,Graduação (bacharelado),Presencial
7dbd0da0ef947b5280b4bf55bfc50c72,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (licenciatura),Presencial
bee13ea038e45707784e5d2156cb930e,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
451d2513826e872647e730a8a7c3c8ed,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
00215810d2ac7b993899d34f9305cb67,Campus CECA,Graduação (bacharelado),Presencial
d992797ec013948e69b8d17cc1599979,Campus CECA,Graduação (bacharelado),Presencial
eee60e96f750a1231963de506f936262,Instituto de Ciências Biológicas e da Saúde - ICBS,Graduação (bacharelado),Presencial
c800f5e77cc6185be155fdffa6e96aa0,Faculdade de Medicina - FAMED,Graduação (bacharelado),Presencial
efec019b04f18c8a969a04f7b8eacaba,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
dcc1a39f51b0d774f8291101f21047fb,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
e982fdd534d81b3ff1c309d20291167a,Campus Sertão (Delmiro Gouveia e Santana do Ipanema),Graduação (bacharelado),Presencial
c1ced7a5d852ffd821a3d01e56b23557,"Instituto de Geografia, Desenvolvimento e Meio Ambiente - IGDEMA",Graduação (licenciatura),Presencial
e44c72c786b9b07442cce68789815052,Faculdade de Letras - FALE,Graduação (licenciatura),Presencial
9e17e5045578b758edef36d5e4b3d5fa,Faculdade de Letras - FALE,Graduação (licenciatura),Presencial
7fa741352fcfc81a86e58f713a514e2d,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
cc679b1cc87af6d33a7d9eeefb5a939d,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
d45523191d904b668f5f3606ea729d35,Instituto de Química e Biotecnologia - IQB,Graduação (bacharelado),Presencial
86e256e5b4922a2e5595b50e8f4b3ea6,Faculdade de Arquitetura e Urbanismo - FAU,Graduação (bacharelado),Presencial
c0e7f938fd6b1d8d4f53f4d6e7140753,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
6d9c6932b76d6a08dfc6750083c542e7,Faculdade de Arquitetura e Urbanismo - FAU,Graduação (bacharelado),Presencial
fb63c6b3a09f74cd4eec673e172eea27,Faculdade de Direito - FDA,Graduação (bacharelado),Presencial
7c149bbe4e106f712a2b06fdb6563e19,Faculdade de Odontologia - FOUFAL,Graduação (bacharelado),Presencial
d4445f3f0fc0b9fb2ff2a4c465d21da7,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
499e2ffe21d89eb3954efc22c58944a4,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
51975a7282b46d416e8a4848b948dd20,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
89cc3702de7769165ecc3779ac32db5c,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
4ba54f9be546e21c80e4f5327fbd6889,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
8d2975206083fd065d68f3be0a9fd935,Instituto de Computação - IC,Graduação (bacharelado),Presencial
4733b562bbf3fd98bd8b16692745eaa4,"Campus Arapiraca (Arapiraca, Palmeira dos Índios e Penedo)",Graduação (bacharelado),Presencial
6aee1e3b381a59568295061b454cd3d7,Faculdade de Letras - FALE,Graduação (licenciatura),Presencial
9b047ee2d2db193ab5bfac69e7dc4679,Faculdade de Nutrição - FANUT,Graduação (bacharelado),Presencial
32ce570c74cb1fa6a4299cd512c278f2,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
b001e96734d6762d34e95d69ce0918ea,"Instituto de Ciências Humanas, Comunicação e Artes - ICHCA",Graduação (bacharelado),Presencial
31eb4f8397018b7459a51e5c9f4a690c,Faculdade de Odontologia - FOUFAL,Graduação (bacharelado),Presencial
81132591c6fe44f32618a7947c346fce,Faculdade de Nutrição - FANUT,Graduação (bacharelado),Presencial
306cd3c3dec5d8d0389b9ad57acc0c26,Centro de Educação - CEDU,Graduação (licenciatura),Presencial
0eba39e06e9da141d8490cb7d94a6f94,"Faculdade de Economia, Administração e Contabilidade - FEAC",Graduação (bacharelado),Presencial
8544da79a6ccc2f383d4a3a480c97762,Faculdade de Arquitetura e Urbanismo - FAU,Graduação (bacharelado),Presencial
fde667202bcbfe870bcfda226bcaa247,Instituto de Computação - IC,Graduação (bacharelado),Presencial
47842ad5af56125fe5e3c29ee8cc8975,Faculdade de Nutrição - FANUT,Graduação (bacharelado),Presencial
66f28d5dfe8a49302cf95e227a22682b,Faculdade de Odontologia - FOUFAL,Graduação (bacharelado),Presencial
8843dea5ef40d05f3f73144e36845e09,Faculdade de Odontologia - FOUFAL,Graduação (bacharelado),Presencial
